puzzle,old_name,old_key,current_name,proposed_name,effect_name,moved_count,orientation_count,move_count,collision_size,moves
rubiks-7,ME3[DR>UF>UL],ME3[DR>UF>UL]#00,ME3[DR>UF>UL],ME3[DR>UF>UL],ME3[DR>UF>UL],11,0,7,1,L2 D' M D2 M' D' L2
rubiks-7,ME3[DR>UL>FU],ME3[DR>UL>FU]#00,ME3[DR>UL>FU],ME3[DR>UL>FU],ME3[DR>UL>FU],3,2,8,1,R F R' S2 R F' R' S2
rubiks-7,ME3[DR>UL>UF],ME3[DR>UL>UF]#00,ME3[DR>UL>UF],ME3[DR>UL>UF],ME3[DR>UL>UF],11,0,7,1,L2 D M D2 M' D L2
rubiks-7,ME3[FL>LU>RU],ME3[FL>LU>RU]#00,ME3[FL>LU>RU],ME3[FL>LU>RU],ME3[FL>LU>RU],11,2,7,1,S R E R2 E' R S'
rubiks-7,ME3[FL>LU>UR],ME3[FL>LU>UR]#00,ME3[FL>LU>UR],ME3[FL>LU>UR],ME3[FL>LU>UR],11,2,8,1,S L' U2 L S' L' U2 L
rubiks-7,ME3[FL>RU>LU],ME3[FL>RU>LU]#00,ME3[FL>RU>LU],ME3[FL>RU>LU],ME3[FL>RU>LU],11,2,7,1,S R' E R2 E' R' S'
rubiks-7,ME3[FL>RU>UL],ME3[FL>RU>UL]#00,ME3[FL>RU>UL],ME3[FL>RU>UL],ME3[FL>RU>UL],3,2,8,1,U M' U' L' U M U' L
rubiks-7,ME3[FL>UL>RU],ME3[FL>UL>RU]#00,ME3[FL>UL>RU],ME3[FL>UL>RU],ME3[FL>UL>RU],3,2,8,1,L' U M' U' L U M U'
rubiks-7,ME3[FL>UL>UR],ME3[FL>UL>UR]#00,ME3[FL>UL>UR],ME3[FL>UL>UR],ME3[FL>UL>UR],11,0,8,1,R' E R2 E' R S R2 S'
rubiks-7,ME3[FL>UR>LU],ME3[FL>UR>LU]#00,ME3[FL>UR>LU],ME3[FL>UR>LU],ME3[FL>UR>LU],11,2,8,1,L' U2 L S L' U2 L S'
rubiks-7,ME3[FL>UR>UL],ME3[FL>UR>UL]#00,ME3[FL>UR>UL],ME3[FL>UR>UL],ME3[FL>UR>UL],11,0,8,1,S R2 S' R' E R2 E' R
rubiks-7,ME3[RF>FU>LU],ME3[RF>FU>LU]#00,ME3[RF>FU>LU],ME3[RF>FU>LU],ME3[RF>FU>LU],3,2,8,1,U L' E2 L U' L' E2 L
rubiks-7,ME3[RF>FU>UL],ME3[RF>FU>UL]#00,ME3[RF>FU>UL],ME3[RF>FU>UL],ME3[RF>FU>UL],11,2,9,1,E L' B M' B2 M B L E'
rubiks-7,ME3[RF>FU>UR],ME3[RF>FU>UR]#00,ME3[RF>FU>UR],ME3[RF>FU>UR],ME3[RF>FU>UR],3,2,12,1,S2 L' E R U' R' E' R U R' L S2
rubiks-7,ME3[RF>UF>LU],ME3[RF>UF>LU]#00,ME3[RF>UF>LU],ME3[RF>UF>LU],ME3[RF>UF>LU],3,2,8,1,R' S2 R F R' S2 R F'
rubiks-7,ME3[RF>UF>RU],ME3[RF>UF>RU]#00,ME3[RF>UF>RU],ME3[RF>UF>RU],ME3[RF>UF>RU],11,2,9,1,E2 R B' M' B2 M B' R' E2
rubiks-7,ME3[RF>UF>UL],ME3[RF>UF>UL]#00,ME3[RF>UF>UL],ME3[RF>UF>UL],ME3[RF>UF>UL],3,0,8,1,R S R' F R S' R' F'
rubiks-7,ME3[UF>LU>RU],ME3[UF>LU>RU]#00,ME3[UF>LU>RU],ME3[UF>LU>RU],ME3[UF>LU>RU],11,2,7,1,M U M' U2 M U M'
rubiks-7,ME3[UF>LU>UR],ME3[UF>LU>UR]#00,ME3[UF>LU>UR],ME3[UF>LU>UR],ME3[UF>LU>UR],11,2,9,1,S' U L2 U' S' U L2 U' S2
rubiks-7,ME3[UF>UL>RU],ME3[UF>UL>RU]#00,ME3[UF>UL>RU],ME3[UF>UL>RU],ME3[UF>UL>RU],11,2,9,1,S2 U' R2 U S' U' R2 U S'
rubiks-7,ME3[UF>UL>UR],ME3[UF>UL>UR]#00,ME3[UF>UL>UR],ME3[UF>UL>UR],ME3[UF>UL>UR],11,0,7,1,M2 U' M U2 M' U' M2
rubiks-7,ME4[DB>BD;DF>FD;DL>LD;DR>RD]~v01,ME4[DB>BD;DF>FD;DL>LD;DR>RD]~v01#00,ME4[DB>BD;DF>FD;DL>LD;DR>RD]~v01,ME4[DB>BD;DF>FD;DL>LD;DR>RD]~v01,ME4[DB>BD;DF>FD;DL>LD;DR>RD],12,4,19,2,M D M' D2 M D M' S2 D S D2 S' L2 D S' D' L2 D S'
rubiks-7,ME4[DB>BD;DF>FD;DL>LD;DR>RD]~v02,ME4[DB>BD;DF>FD;DL>LD;DR>RD]~v02#00,ME4[DB>BD;DF>FD;DL>LD;DR>RD]~v02,ME4[DB>BD;DF>FD;DL>LD;DR>RD]~v02,ME4[DB>BD;DF>FD;DL>LD;DR>RD],12,4,19,2,S D' L2 D S D' L2 S D2 S' D' S2 M D' M' D2 M D' M'
rubiks-7,ME4[DB>BD;DF>FD;UB>BU;UF>FU]~v01,ME4[DB>BD;DF>FD;UB>BU;UF>FU]~v01#00,ME4[DB>BD;DF>FD;UB>BU;UF>FU]~v01,ME4[DB>BD;DF>FD;UB>BU;UF>FU]~v01,ME4[DB>BD;DF>FD;UB>BU;UF>FU],12,4,19,2,F2 M' F' M' F' D2 F M F' M2 B' M B D2 B' M' B' M' B2
rubiks-7,ME4[DB>BD;DF>FD;UB>BU;UF>FU]~v02,ME4[DB>BD;DF>FD;UB>BU;UF>FU]~v02#00,ME4[DB>BD;DF>FD;UB>BU;UF>FU]~v02,ME4[DB>BD;DF>FD;UB>BU;UF>FU]~v02,ME4[DB>BD;DF>FD;UB>BU;UF>FU],12,4,19,2,B2 M B M B D2 B' M' B M2 F M' F' D2 F M F M F2
rubiks-7,ME4[DB>BD;DF>FD;UL>LU;UR>RU]~v01,ME4[DB>BD;DF>FD;UL>LU;UR>RU]~v01#00,ME4[DB>BD;DF>FD;UL>LU;UR>RU]~v01,ME4[DB>BD;DF>FD;UL>LU;UR>RU]~v01,ME4[DB>BD;DF>FD;UL>LU;UR>RU],20,4,18,2,M' U' M' U2 M U' M2 U B2 U' M' U B2 M D2 M' D2 U'
rubiks-7,ME4[DB>BD;DF>FD;UL>LU;UR>RU]~v02,ME4[DB>BD;DF>FD;UL>LU;UR>RU]~v02#00,ME4[DB>BD;DF>FD;UL>LU;UR>RU]~v02,ME4[DB>BD;DF>FD;UL>LU;UR>RU]~v02,ME4[DB>BD;DF>FD;UL>LU;UR>RU],20,4,18,2,U D2 M D2 M' B2 U' M U B2 U' M2 U M' U2 M U M
rubiks-7,ME4[DB>DF;DF>FU;UB>BU;UF>DB],ME4[DB>DF;DF>FU;UB>BU;UF>DB]#00,ME4[DB>DF;DF>FU;UB>BU;UF>DB],ME4[DB>DF;DF>FU;UB>BU;UF>DB],ME4[DB>DF;DF>FU;UB>BU;UF>DB],12,2,11,1,M2 D2 M2 D' M' D' B2 D M D' B2
rubiks-7,ME4[DB>DF;DF>UF;UB>BU;UF>BD],ME4[DB>DF;DF>UF;UB>BU;UF>BD]#00,ME4[DB>DF;DF>UF;UB>BU;UF>BD],ME4[DB>DF;DF>UF;UB>BU;UF>BD],ME4[DB>DF;DF>UF;UB>BU;UF>BD],20,2,11,1,M D2 B M B' D2 B M' B M' B2
rubiks-7,ME4[DB>DF;UB>FU],ME4[DB>DF;UB>FU]#00,ME4[DB>DF;UB>FU],ME4[DB>DF;UB>FU],ME4[DB>DF;UB>FU],12,2,12,1,M D2 B M B' D2 B M' B' D2 M' D2
rubiks-7,ME4[DB>FD;DF>DB;UB>FU;UF>UB],ME4[DB>FD;DF>DB;UB>FU;UF>UB]#00,ME4[DB>FD;DF>DB;UB>FU;UF>UB],ME4[DB>FD;DF>DB;UB>FU;UF>UB],ME4[DB>FD;DF>DB;UB>FU;UF>UB],12,2,12,1,D2 M B' M B D2 B' M' B F2 M' F2
rubiks-7,ME4[DB>FD;DF>DB;UB>UF;UF>BU],ME4[DB>FD;DF>DB;UB>UF;UF>BU]#00,ME4[DB>FD;DF>DB;UB>UF;UF>BU],ME4[DB>FD;DF>DB;UB>UF;UF>BU],ME4[DB>FD;DF>DB;UB>UF;UF>BU],12,2,12,1,M' B' M' B U2 B' M B F2 M F2 U2
rubiks-7,ME4[DB>FD;DF>FU;UB>BU;UF>BD],ME4[DB>FD;DF>FU;UB>BU;UF>BD]#00,ME4[DB>FD;DF>FU;UB>BU;UF>BD],ME4[DB>FD;DF>FU;UB>BU;UF>BD],ME4[DB>FD;DF>FU;UB>BU;UF>BD],20,4,17,1,U' M' U F2 U' M U M' U' M' U F2 U' M U' M U2
rubiks-7,ME4[DB>FD;DF>UF;UB>BU;UF>DB],ME4[DB>FD;DF>UF;UB>BU;UF>DB]#00,ME4[DB>FD;DF>UF;UB>BU;UF>DB],ME4[DB>FD;DF>UF;UB>BU;UF>DB],ME4[DB>FD;DF>UF;UB>BU;UF>DB],12,2,12,1,U2 M U2 D2 B' M B D2 B' M' B M'
rubiks-7,ME4[DB>FD;UB>FU],ME4[DB>FD;UB>FU]#00,ME4[DB>FD;UB>FU],ME4[DB>FD;UB>FU],ME4[DB>FD;UB>FU],12,4,16,1,F2 D' M D F2 D' M' D U M' U' F2 U M U' F2
rubiks-7,ME4[DB>FU;DF>BU],ME4[DB>FU;DF>BU]#00,ME4[DB>FU;DF>BU],ME4[DB>FU;DF>BU],ME4[DB>FU;DF>BU],12,4,14,1,B M B' D2 B M' B' F M' F' D2 F M F'
rubiks-7,ME4[DB>FU;DF>UB;UB>FD;UF>DB],ME4[DB>FU;DF>UB;UB>FD;UF>DB]#00,ME4[DB>FU;DF>UB;UB>FD;UF>DB],ME4[DB>FU;DF>UB;UB>FD;UF>DB],ME4[DB>FU;DF>UB;UB>FD;UF>DB],12,2,12,1,M' F2 U M' U' F2 U M U' B2 M B2
rubiks-7,ME4[DB>FU;DL>RU;UF>DB;UR>DL],ME4[DB>FU;DL>RU;UF>DB;UR>DL]#00,ME4[DB>FU;DL>RU;UF>DB;UR>DL],ME4[DB>FU;DL>RU;UF>DB;UR>DL],ME4[DB>FU;DL>RU;UF>DB;UR>DL],12,2,27,1,L2 B2 S2 U' S U2 L2 S' U' S U L2 U' S B2 L2 S' R S' R' D2 R S R S R2 D2
rubiks-7,ME4[DB>FU;DL>RU],ME4[DB>FU;DL>RU]#00,ME4[DB>FU;DL>RU],ME4[DB>FU;DL>RU],ME4[DB>FU;DL>RU],12,4,20,1,L2 B2 M' U B2 U' M' U M2 B2 M2 B2 U' M U B2 U' M B2 L2
rubiks-7,ME4[DB>FU;DL>UR;UF>DB;UR>LD],ME4[DB>FU;DL>UR;UF>DB;UR>LD]#00,ME4[DB>FU;DL>UR;UF>DB;UR>LD],ME4[DB>FU;DL>UR;UF>DB;UR>LD],ME4[DB>FU;DL>UR;UF>DB;UR>LD],12,2,16,1,L2 B2 S2 U' S U2 L2 S' U' S U L2 U' S B2 L2
rubiks-7,ME4[DB>FU;DL>UR],ME4[DB>FU;DL>UR]#00,ME4[DB>FU;DL>UR],ME4[DB>FU;DL>UR],ME4[DB>FU;DL>UR],12,2,19,1,L2 B2 M2 U' M U2 M' U' M U B2 U' M' U B2 U' M2 B2 L2
rubiks-7,ME4[DB>UF;DF>BU],ME4[DB>UF;DF>BU]#00,ME4[DB>UF;DF>BU],ME4[DB>UF;DF>BU],ME4[DB>UF;DF>BU],12,2,12,1,F' M' F D2 F' M F D2 M D2 M' D2
rubiks-7,ME4[DF>DR;DR>FD;UB>LU;UL>UB],ME4[DF>DR;DR>FD;UB>LU;UL>UB]#00,ME4[DF>DR;DR>FD;UB>LU;UL>UB],ME4[DF>DR;DR>FD;UB>LU;UL>UB],ME4[DF>DR;DR>FD;UB>LU;UL>UB],20,2,16,1,M U' S' U2 S U' B2 M' B2 L2 D' M' D2 M D' L2
rubiks-7,ME4[DF>DR;DR>FD;UB>UL;UL>BU],ME4[DF>DR;DR>FD;UB>UL;UL>BU]#00,ME4[DF>DR;DR>FD;UB>UL;UL>BU],ME4[DF>DR;DR>FD;UB>UL;UL>BU],ME4[DF>DR;DR>FD;UB>UL;UL>BU],20,2,21,1,U' M' U2 M U' S' U2 S U2 M U B2 U' M U M' B2 U2 M U M2
rubiks-7,ME4[DF>FU;DR>RU;UF>DF;UR>DR],ME4[DF>FU;DR>RU;UF>DF;UR>DR]#00,ME4[DF>FU;DR>RU;UF>DF;UR>DR],ME4[DF>FU;DR>RU;UF>DF;UR>DR],ME4[DF>FU;DR>RU;UF>DF;UR>DR],12,2,16,1,S2 D' L2 D S D' L2 D S M' U' S' U2 S U' M
rubiks-7,ME4[DF>FU;DR>RU],ME4[DF>FU;DR>RU]#00,ME4[DF>FU;DR>RU],ME4[DF>FU;DR>RU],ME4[DF>FU;DR>RU],12,4,22,1,D2 L2 B2 M' U B2 U' M' U M2 B2 M2 B2 U' M U B2 U' M B2 L2 D2
rubiks-7,ME4[DF>FU;DR>UR;UF>DF;UR>RD],ME4[DF>FU;DR>UR;UF>DF;UR>RD]#00,ME4[DF>FU;DR>UR;UF>DF;UR>RD],ME4[DF>FU;DR>UR;UF>DF;UR>RD],ME4[DF>FU;DR>UR;UF>DF;UR>RD],12,2,18,1,D2 L2 B2 S2 U' S U2 L2 S' U' S U L2 U' S B2 L2 D2
rubiks-7,ME4[DF>FU;DR>UR],ME4[DF>FU;DR>UR]#00,ME4[DF>FU;DR>UR],ME4[DF>FU;DR>UR],ME4[DF>FU;DR>UR],12,2,19,1,S' U2 S U2 S2 U S2 U2 S2 U S2 B M' B' U2 B M B' U2
rubiks-7,ME4[DF>RD;UB>LU],ME4[DF>RD;UB>LU]#00,ME4[DF>RD;UB>LU],ME4[DF>RD;UB>LU],ME4[DF>RD;UB>LU],12,4,15,1,M' D' M D2 M' D' M S' D' M' D2 M D S D2
rubiks-7,ME4[DF>RD;UB>UL],ME4[DF>RD;UB>UL]#00,ME4[DF>RD;UB>UL],ME4[DF>RD;UB>UL],ME4[DF>RD;UB>UL],12,2,15,1,M' U' S' U2 S U M U2 S2 U' S' U2 S U' S2
rubiks-7,ME4[DF>RU;DL>BU],ME4[DF>RU;DL>BU]#00,ME4[DF>RU;DL>BU],ME4[DF>RU;DL>BU],ME4[DF>RU;DL>BU],12,4,16,1,S' D' S' D2 S D' U S' U2 S U S M2 D2 M2 D2
rubiks-7,ME4[DF>RU;DL>UB],ME4[DF>RU;DL>UB]#00,ME4[DF>RU;DL>UB],ME4[DF>RU;DL>UB],ME4[DF>RU;DL>UB],12,2,14,1,M D' S D2 S' D' F2 M' U S U2 S' U F2
rubiks-7,ME4[DF>UR;DL>BU;UB>DL;UR>FD],ME4[DF>UR;DL>BU;UB>DL;UR>FD]#00,ME4[DF>UR;DL>BU;UB>DL;UR>FD],ME4[DF>UR;DL>BU;UB>DL;UR>FD],ME4[DF>UR;DL>BU;UB>DL;UR>FD],20,2,19,1,L2 D R2 D' S D R2 D' S' L2 U' S U2 S' U' M' U2 M U2
rubiks-7,ME4[DF>UR;DL>UB;UB>LD;UR>FD],ME4[DF>UR;DL>UB;UB>LD;UR>FD]#00,ME4[DF>UR;DL>UB;UB>LD;UR>FD],ME4[DF>UR;DL>UB;UB>LD;UR>FD],ME4[DF>UR;DL>UB;UB>LD;UR>FD],20,2,18,1,S U S' U2 S U S' M' U2 M U2 R2 D' M' D2 M D' R2
rubiks-7,ME4[DL>BU;DR>FU;UB>DL;UF>DR],ME4[DL>BU;DR>FU;UB>DL;UF>DR]#00,ME4[DL>BU;DR>FU;UB>DL;UF>DR],ME4[DL>BU;DR>FU;UB>DL;UF>DR],ME4[DL>BU;DR>FU;UB>DL;UF>DR],20,2,13,1,D M D2 M' D M' D' B2 D M D' B2 D
rubiks-7,ME4[DL>BU;DR>FU],ME4[DL>BU;DR>FU]#00,ME4[DL>BU;DR>FU],ME4[DL>BU;DR>FU],ME4[DL>BU;DR>FU],4,4,13,1,M' D M' D2 M D M2 D' M D2 M' D' M'
rubiks-7,ME4[DL>DR;DR>FU;UB>BU;UF>DL],ME4[DL>DR;DR>FU;UB>BU;UF>DL]#00,ME4[DL>DR;DR>FU;UB>BU;UF>DL],ME4[DL>DR;DR>FU;UB>BU;UF>DL],ME4[DL>DR;DR>FU;UB>BU;UF>DL],12,2,11,1,M D' F2 D M' D' F2 M2 D2 M2 D'
rubiks-7,ME4[DL>DR;DR>LD;UB>FU;UF>UB],ME4[DL>DR;DR>LD;UB>FU;UF>UB]#00,ME4[DL>DR;DR>LD;UB>FU;UF>UB],ME4[DL>DR;DR>LD;UB>FU;UF>UB],ME4[DL>DR;DR>LD;UB>FU;UF>UB],12,2,11,1,S U' L2 U S' U' S L2 U2 S' U'
rubiks-7,ME4[DL>DR;DR>UF;UB>BU;UF>LD],ME4[DL>DR;DR>UF;UB>BU;UF>LD]#00,ME4[DL>DR;DR>UF;UB>BU;UF>LD],ME4[DL>DR;DR>UF;UB>BU;UF>LD],ME4[DL>DR;DR>UF;UB>BU;UF>LD],12,2,11,1,D' M2 D2 M2 F2 D' M D F2 D' M'
rubiks-7,ME4[DL>DR;UB>FU],ME4[DL>DR;UB>FU]#00,ME4[DL>DR;UB>FU],ME4[DL>DR;UB>FU],ME4[DL>DR;UB>FU],12,2,13,1,D M D2 M' D M D' F2 D M' D' F2 D
rubiks-7,ME4[DL>RD;DR>FU;UB>BU;UF>LD],ME4[DL>RD;DR>FU;UB>BU;UF>LD]#00,ME4[DL>RD;DR>FU;UB>BU;UF>LD],ME4[DL>RD;DR>FU;UB>BU;UF>LD],ME4[DL>RD;DR>FU;UB>BU;UF>LD],12,4,14,1,S U' S U2 S' U' S2 U R2 U' S U R2 U'
rubiks-7,ME4[DL>RD;DR>UF;UB>BU;UF>DL],ME4[DL>RD;DR>UF;UB>BU;UF>DL]#00,ME4[DL>RD;DR>UF;UB>BU;UF>DL],ME4[DL>RD;DR>UF;UB>BU;UF>DL],ME4[DL>RD;DR>UF;UB>BU;UF>DL],20,2,11,1,S' U R2 U' S U R2 S U2 S' U
rubiks-7,ME4[DL>RD;UB>FU],ME4[DL>RD;UB>FU]#00,ME4[DL>RD;UB>FU],ME4[DL>RD;UB>FU],ME4[DL>RD;UB>FU],12,4,13,1,S U L2 U' S2 U R2 U' S U L2 R2 U'
rubiks-7,ME4[DL>UB;DR>FU;UB>LD;UF>DR],ME4[DL>UB;DR>FU;UB>LD;UF>DR]#00,ME4[DL>UB;DR>FU;UB>LD;UF>DR],ME4[DL>UB;DR>FU;UB>LD;UF>DR],ME4[DL>UB;DR>FU;UB>LD;UF>DR],12,2,12,1,U S U2 S' U M' D M' D2 M D M
rubiks-7,ME4[DL>UB;DR>FU],ME4[DL>UB;DR>FU]#00,ME4[DL>UB;DR>FU],ME4[DL>UB;DR>FU],ME4[DL>UB;DR>FU],12,2,12,1,M' D M' D2 M2 B2 M' D M D' B2 D
rubiks-7,ME4[UB>BU;UF>LU;UL>RU;UR>FU],ME4[UB>BU;UF>LU;UL>RU;UR>FU]#00,ME4[UB>BU;UF>LU;UL>RU;UR>FU],ME4[UB>BU;UF>LU;UL>RU;UR>FU],ME4[UB>BU;UF>LU;UL>RU;UR>FU],12,4,15,1,S2 U R2 U' S' U R2 U' S2 U S U2 S' U S
rubiks-7,ME4[UB>BU;UF>LU;UL>UR;UR>UF],ME4[UB>BU;UF>LU;UL>UR;UR>UF]#00,ME4[UB>BU;UF>LU;UL>UR;UR>UF],ME4[UB>BU;UF>LU;UL>UR;UR>UF],ME4[UB>BU;UF>LU;UL>UR;UR>UF],12,2,12,1,M2 U' M2 U2 M2 B2 U' M U B2 U' M
rubiks-7,ME4[UB>BU;UF>UL;UL>RU;UR>UF],ME4[UB>BU;UF>UL;UL>RU;UR>UF]#00,ME4[UB>BU;UF>UL;UL>RU;UR>UF],ME4[UB>BU;UF>UL;UL>RU;UR>UF],ME4[UB>BU;UF>UL;UL>RU;UR>UF],20,2,12,1,S' U' L2 U S' U' L2 S' U2 S U' S2
rubiks-7,ME4[UB>BU;UF>UL;UL>UR;UR>FU],ME4[UB>BU;UF>UL;UL>UR;UR>FU]#00,ME4[UB>BU;UF>UL;UL>UR;UR>FU],ME4[UB>BU;UF>UL;UL>UR;UR>FU],ME4[UB>BU;UF>UL;UL>UR;UR>FU],12,2,12,1,M' U' B2 U M' U' B2 M2 U2 M2 U' M2
rubiks-7,ME4[UB>FU;UF>UB;UL>UR;UR>LU],ME4[UB>FU;UF>UB;UL>UR;UR>LU]#00,ME4[UB>FU;UF>UB;UL>UR;UR>LU],ME4[UB>FU;UF>UB;UL>UR;UR>LU],ME4[UB>FU;UF>UB;UL>UR;UR>LU],12,2,12,1,S2 U' S U2 L2 S' U' S U L2 U' S
rubiks-7,ME4[UB>FU;UL>RU],ME4[UB>FU;UL>RU]#00,ME4[UB>FU;UL>RU],ME4[UB>FU;UL>RU],ME4[UB>FU;UL>RU],12,4,16,1,M' U B2 U' M' U M2 B2 M2 B2 U' M U B2 U' M
rubiks-7,ME4[UB>FU;UL>UR],ME4[UB>FU;UL>UR]#00,ME4[UB>FU;UL>UR],ME4[UB>FU;UL>UR],ME4[UB>FU;UL>UR],12,2,15,1,M2 U' M U2 M' U' M U B2 U' M' U B2 U' M2
rubiks-7,ME4[UB>LU;UF>RU],ME4[UB>LU;UF>RU]#00,ME4[UB>LU;UF>RU],ME4[UB>LU;UF>RU],ME4[UB>LU;UF>RU],4,4,13,1,S' U' S U2 S' U' S2 U S' U2 S U S'
rubiks-7,ME4[UB>LU;UF>UR;UL>UB;UR>FU],ME4[UB>LU;UF>UR;UL>UB;UR>FU]#00,ME4[UB>LU;UF>UR;UL>UB;UR>FU],ME4[UB>LU;UF>UR;UL>UB;UR>FU],ME4[UB>LU;UF>UR;UL>UB;UR>FU],12,2,12,1,M2 U' M' F2 U2 M U' M' U' F2 U M'
rubiks-7,ME4[UB>UL;UF>RU],ME4[UB>UL;UF>RU]#00,ME4[UB>UL;UF>RU],ME4[UB>UL;UF>RU],ME4[UB>UL;UF>RU],12,2,13,1,M2 U' M' U2 M U' M' U' M' U2 M U' M'
rubiks-7,ME4[UB>UL;UF>UR;UL>BU;UR>FU],ME4[UB>UL;UF>UR;UL>BU;UR>FU]#00,ME4[UB>UL;UF>UR;UL>BU;UR>FU],ME4[UB>UL;UF>UR;UL>BU;UR>FU],ME4[UB>UL;UF>UR;UL>BU;UR>FU],20,2,15,1,M2 U M U2 M' U M' U' F2 U M U' F2 U M2
rubiks-7,ME4s[DB<>DF;UB<>UF],ME4s[DB<>DF;UB<>UF]#00,ME4s[DB<>DF;UB<>UF],ME4s[DB<>DF;UB<>UF],ME4s[DB<>DF;UB<>UF],12,0,4,1,M2 U2 M2 U2
rubiks-7,ME4s[DB<>UF;DF<>UB],ME4s[DB<>UF;DF<>UB]#00,ME4s[DB<>UF;DF<>UB],ME4s[DB<>UF;DF<>UB],ME4s[DB<>UF;DF<>UB],12,0,6,1,F2 M2 U2 M2 U2 F2
rubiks-7,ME4s[DB<>UF;DL<>UR],ME4s[DB<>UF;DL<>UR]#00,ME4s[DB<>UF;DL<>UR],ME4s[DB<>UF;DL<>UR],ME4s[DB<>UF;DL<>UR],12,0,11,1,L2 B2 M2 U M2 U2 M2 U M2 B2 L2
rubiks-7,ME4s[DF<>DR;UB<>UL],ME4s[DF<>DR;UB<>UL]#00,ME4s[DF<>DR;UB<>UL],ME4s[DF<>DR;UB<>UL],ME4s[DF<>DR;UB<>UL],20,0,14,1,L2 D' M' D2 M D' L2 R2 U' M' U2 M U' R2
rubiks-7,ME4s[DF<>UF;DR<>UR],ME4s[DF<>UF;DR<>UR]#00,ME4s[DF<>UF;DR<>UR],ME4s[DF<>UF;DR<>UR],ME4s[DF<>UF;DR<>UR],12,0,11,1,S' U2 S U2 M U' M2 U2 M2 U' M'
rubiks-7,ME4s[DF<>UR;DL<>UB],ME4s[DF<>UR;DL<>UB]#00,ME4s[DF<>UR;DL<>UB],ME4s[DF<>UR;DL<>UB],ME4s[DF<>UR;DL<>UB],12,0,13,1,U M' U2 M U S2 D2 S2 D' M' D2 M D
rubiks-7,ME4s[DL<>DR;UB<>UF],ME4s[DL<>DR;UB<>UF]#00,ME4s[DL<>DR;UB<>UF],ME4s[DL<>DR;UB<>UF],ME4s[DL<>DR;UB<>UF],12,0,5,1,U' S2 U2 S2 U'
rubiks-7,ME4s[DL<>UB;DR<>UF],ME4s[DL<>UB;DR<>UF]#00,ME4s[DL<>UB;DR<>UF],ME4s[DL<>UB;DR<>UF],ME4s[DL<>UB;DR<>UF],12,0,6,1,D' F2 M2 F2 M2 D
rubiks-7,ME4s[UB<>UF;UL<>UR],ME4s[UB<>UF;UL<>UR]#00,ME4s[UB<>UF;UL<>UR],ME4s[UB<>UF;UL<>UR],ME4s[UB<>UF;UL<>UR],12,0,7,1,M2 U M2 U2 M2 U M2
rubiks-7,ME4s[UB<>UL;UF<>UR],ME4s[UB<>UL;UF<>UR]#00,ME4s[UB<>UL;UF<>UR],ME4s[UB<>UL;UF<>UR],ME4s[UB<>UL;UF<>UR],12,0,8,1,M2 U' F2 M2 F2 M2 U M2
rubiks-7,MidCenterBar(HH),MidCenterBar(HH)#00,CtrMidBar6p[3x2][F@D>F@L>U@L;F@R>U@R>F@U],CtrMidBar6p[3x2][F@D>F@L>U@L;F@R>U@R>F@U],CtrMidBar6p[3x2][F@D>F@L>U@L;F@R>U@R>F@U],12,0,12,1,M R' L F' M' F M' R L' U' M U
rubiks-7,MidCenterBar(HV),MidCenterBar(HV)#00,CtrMidBar6p[3x2][F@D>F@L>U@F;F@R>U@B>F@U],CtrMidBar6p[3x2][F@D>F@L>U@F;F@R>U@B>F@U],CtrMidBar6p[3x2][F@D>F@L>U@F;F@R>U@B>F@U],12,0,12,1,U M R' L F' M' F M' R L' U' M
rubiks-7,MidCenterBar(VV),MidCenterBar(VV)#00,CtrMidBar6p[3x2][F@D>U@F>F@L;F@R>F@U>U@B],CtrMidBar6p[3x2][F@D>U@F>F@L;F@R>F@U>U@B],CtrMidBar6p[3x2][F@D>U@F>F@L;F@R>F@U>U@B],12,0,12,1,M' U L R' M F' M F L' R M' U'
rubiks-7,MidCenterBar-Adjacent3Center-A,MidCenterBar-Adjacent3Center-A#00,CtrMidBar6p[3x2][B@D>F@U>U@B;B@U>F@D>U@F],CtrMidBar6p[3x2][B@D>F@U>U@B;B@U>F@D>U@F],CtrMidBar6p[3x2][B@D>F@U>U@B;B@U>F@D>U@F],12,0,14,1,F U L R' M F' M F L' R M' U' M' F'
rubiks-7,MidCenterBar-Adjacent3Center-B,MidCenterBar-Adjacent3Center-B#00,CtrMidBar6p[3x2][B@D>F@R>U@B;B@U>F@L>U@F],CtrMidBar6p[3x2][B@D>F@R>U@B;B@U>F@L>U@F],CtrMidBar6p[3x2][B@D>F@R>U@B;B@U>F@L>U@F],12,0,12,1,U L R' M F' M F L' R M' U' M'
rubiks-7,MidCenterBar-Adjacent3Center-C,MidCenterBar-Adjacent3Center-C#00,CtrMidBar6p[3x2][B@D>F@U>U@R;B@U>F@D>U@L],CtrMidBar6p[3x2][B@D>F@U>U@R;B@U>F@D>U@L],CtrMidBar6p[3x2][B@D>F@U>U@R;B@U>F@D>U@L],12,0,14,1,F L R' M F' M F L' R M' U' M' U F'
